concept_id,concept_type,name,fsn,preferred_term,synonyms,category,difficulty,cuisine_type,prep_time,cook_time,servings,tags,file_path,amount,unit,is_main,description,step_number,methods,tools,time_estimate
201000728,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,在锅中静置5秒后，用锅铲将蛋液从边缘缓慢推向中间,4.0,"静置,推","锅铲,平底锅",5秒
201000729,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,翻炒至鸡蛋大致凝固后关火，装盘,5.0,"翻炒,关火,装盘","锅铲,平底锅,盘子",
201000730,Recipe,蚝油三鲜菇,蚝油三鲜菇 (Recipe),蚝油三鲜菇,[],素菜,3.0,,10分钟,5分钟,1人份,,dishes/vegetable_dish/蚝油三鲜菇/蚝油三鲜菇.md,,,,,,,,
201000731,Ingredient,鲜香菇,鲜香菇 (Ingredient),鲜香菇,[],蔬菜,,,,,,,,2,朵,True,,,,,
201000732,Ingredient,蟹味菇,蟹味菇 (Ingredient),蟹味菇,[],蔬菜,,,,,,,,30,g,True,,,,,
201000733,Ingredient,白玉菇,白玉菇 (Ingredient),白玉菇,[],蔬菜,,,,,,,,30,g,True,,,,,
201000734,Ingredient,小米辣,小米辣 (Ingredient),小米辣,[],蔬菜,,,,,,,,1,根,False,,,,,
201000735,Ingredient,菜椒,菜椒 (Ingredient),菜椒,[],蔬菜,,,,,,,,0.5,颗,False,,,,,
201000736,Ingredient,食用油,食用油 (Ingredient),食用油,[],调料,,,,,,,,10,ml,False,,,,,
201000737,Ingredient,食用盐,食用盐 (Ingredient),食用盐,[],调料,,,,,,,,5,g,False,,,,,
201000738,Ingredient,料酒,料酒 (Ingredient),料酒,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,2,ml,False,,,,,
201000739,Ingredient,淀粉,淀粉 (Ingredient),淀粉,[],淀粉类,,,,,,,,10,g,False,,,,,
201000740,Ingredient,生抽,生抽 (Ingredient),生抽,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,10,ml,False,,,,,
201000741,Ingredient,鸡精,鸡精 (Ingredient),鸡精,[],调料,,,,,,,,3,g,False,,,,,
201000742,Ingredient,香葱,香葱 (Ingredient),香葱,[],蔬菜,,,,,,,,0.5,根,False,,,,,
201000743,Ingredient,姜末,姜末 (Ingredient),姜末,[],调料,,,,,,,,1,粒,False,,,,,
201000744,Ingredient,蚝油,蚝油 (Ingredient),蚝油,[],调料,,,,,,,,5,ml,False,,,,,
201000745,Ingredient,开水,开水 (Ingredient),开水,[],其他,,,,,,,,350,ml,False,,,,,
201000746,Ingredient,西蓝花,西蓝花 (Ingredient),西蓝花,[],蔬菜,,,,,,,,100,g,True,,,,,
201000747,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,蟹味菇、白玉菇去掉根部泥土，掰散菌朵,1.0,"处理,清洗","手,盆",
201000748,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,香菇切片（每片厚度0.5-1cm，厚点相对薄点更有嚼劲）,2.0,切,"刀,案板",
201000749,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,生粉倒入小碗中，加入50ml水，搅拌生粉直至融化没有颗粒（即水淀粉）备用,3.0,搅拌,"小碗,筷子",
201000750,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,水开，放入西蓝花，清水煮3分钟，放入碗中备用,4.0,煮,"锅,漏勺",3分钟
201000751,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,洗锅烧开水，加入5g食用盐，倒入蟹味菇、白玉菇、香菇，水煮1分钟,5.0,煮,锅,1分钟
201000752,CookingStep,步骤6,步骤6 (Cooking Step),步骤6,,,,,,,,,,,,,1分钟后，捞出沥干水分,6.0,沥干,漏勺,
201000753,CookingStep,步骤7,步骤7 (Cooking Step),步骤7,,,,,,,,,,,,,起锅烧油，待油开始冒小泡，放入姜末、小米辣、菜椒煸炒30秒,7.0,炒,"炒锅,锅铲",30秒
201000754,CookingStep,步骤8,步骤8 (Cooking Step),步骤8,,,,,,,,,,,,,倒入三鲜菇，然后依次倒入生抽、蚝油、鸡精，翻炒均匀后，倒入水淀粉,8.0,"炒,翻炒","炒锅,锅铲",
201000755,CookingStep,步骤9,步骤9 (Cooking Step),步骤9,,,,,,,,,,,,,中火烧干汁，加入料酒、葱花出锅,9.0,"炒,收汁","炒锅,锅铲",
201000756,CookingStep,步骤10,步骤10 (Cooking Step),步骤10,,,,,,,,,,,,,摆上西蓝花,10.0,摆盘,盘子,
201000757,Recipe,凉拌莴笋,凉拌莴笋 (Recipe),凉拌莴笋,[],素菜,2.0,,10分钟,1分钟,1,"萝卜非必须，只是为了增加菜色,可根据个人口味额外增加生抽、白砂糖、香醋、芝麻等佐料,莴笋条的大小看个人口感决定，但莴笋皮要尽量多削点，不然真的影响口感,冰镇效果更加",dishes/vegetable_dish/凉拌莴笋/凉拌莴笋.md,,,,,,,,
201000758,Ingredient,莴笋,莴笋 (Ingredient),莴笋,[],蔬菜,,,,,,,,1,根,True,,,,,
201000759,Ingredient,萝卜,萝卜 (Ingredient),萝卜,[],蔬菜,,,,,,,,0.25,根,False,,,,,
201000760,Ingredient,小米辣,小米辣 (Ingredient),小米辣,[],蔬菜,,,,,,,,2,个,False,,,,,
201000761,Ingredient,姜,姜 (Ingredient),姜,[],调料,,,,,,,,1,片,False,,,,,
201000762,Ingredient,蒜头,蒜头 (Ingredient),蒜头,[],调料,,,,,,,,2,粒,False,,,,,
201000763,Ingredient,盐,盐 (Ingredient),盐,[],调料,,,,,,,,5,g,False,,,,,
201000764,Ingredient,食用油,食用油 (Ingredient),食用油,[],调料,,,,,,,,25,ml,False,,,,,
201000765,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,莴笋削皮，切小条。萝卜切条，一起放入大碗，加入盐搅拌，放置10分钟,1.0,"切,腌制","刀,案板,大碗",10分钟
201000766,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,放置后的莴笋用水清洗1-2遍,2.0,清洗,水盆,
201000767,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,起锅烧水，放入莴笋，水煮1分钟捞出，沥干水分，放入大碗,3.0,煮,"锅,漏勺,大碗",1分钟
201000768,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,起锅烧油，放入姜片、蒜粒、小米椒煸炒30-45秒，倒入莴笋中,4.0,炒,"炒锅,锅铲",30-45秒
201000769,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,搅拌充分，端盘,5.0,搅拌,筷子或勺子,
201000770,Recipe,手撕包菜,手撕包菜 (Recipe),手撕包菜,[],素菜,3.0,湘菜,10分钟,6分钟,1,"包菜七分熟即可,加盐可锁住包菜水分并调味,最后翻炒时间可根据个人口感调整",dishes/vegetable_dish/手撕包菜/手撕包菜.md,,,,,,,,
201000771,Ingredient,包菜,包菜 (Ingredient),包菜,[],蔬菜,,,,,,,,1,颗,True,,,,,
201000772,Ingredient,五花肉,五花肉 (Ingredient),五花肉,[],蛋白质,,,,,,,,200,g,True,,,,,
201000773,Ingredient,小米辣,小米辣 (Ingredient),小米辣,[],蔬菜,,,,,,,,2,根,False,,,,,
201000774,Ingredient,食用油,食用油 (Ingredient),食用油,[],其他,,,,,,,,60,ml,False,,,,,
201000775,Ingredient,料酒,料酒 (Ingredient),料酒,"[{'term': '黄酒', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '绍兴酒', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,5,ml,False,,,,,
201000776,Ingredient,生抽,生抽 (Ingredient),生抽,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,5,ml,False,,,,,
201000777,Ingredient,香醋,香醋 (Ingredient),香醋,[],调料,,,,,,,,5,ml,False,,,,,
201000778,Ingredient,鸡精,鸡精 (Ingredient),鸡精,[],调料,,,,,,,,2,g,False,,,,,
201000779,Ingredient,姜,姜 (Ingredient),姜,[],调料,,,,,,,,2,片,False,,,,,
201000780,Ingredient,蒜头,蒜头 (Ingredient),蒜头,[],调料,,,,,,,,2,粒,False,,,,,
201000781,Ingredient,蒜苗,蒜苗 (Ingredient),蒜苗,[],蔬菜,,,,,,,,0.5,根,False,,,,,
201000782,Ingredient,盐,盐 (Ingredient),盐,[],调料,,,,,,,,5,g,False,,,,,
201000783,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,包菜对半切开，去掉中间白色部分【参见图一】,1.0,切,"刀,案板",
201000784,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,手撕包菜，碗中放入 2 g 盐，清洗包菜并沥干备用【参见图二】,2.0,"撕,清洗,沥干","碗,盆",
201000785,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,姜片、蒜头、小米辣、蒜苗处理后备用【参见图三】,3.0,切,"刀,案板",
201000786,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,五花肉切片，清水清洗后备用,4.0,"切,清洗","刀,案板,盆",
201000787,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,锅中加入 30 ml 食用油，倒入包菜翻炒，大火翻炒 1 分钟 后，加入 3 g 盐 ，继续翻炒 2 分钟 后取出备用,5.0,炒,"炒锅,锅铲",3分钟
201000788,CookingStep,步骤6,步骤6 (Cooking Step),步骤6,,,,,,,,,,,,,锅中加入 30 ml 食用油，倒入五花肉，大火翻炒 1 分钟,6.0,炒,"炒锅,锅铲",1分钟
201000789,CookingStep,步骤7,步骤7 (Cooking Step),步骤7,,,,,,,,,,,,,倒入姜片等材料，翻炒 1 分钟,7.0,炒,"炒锅,锅铲",1分钟
201000790,CookingStep,步骤8,步骤8 (Cooking Step),步骤8,,,,,,,,,,,,,倒入包菜翻炒后，加入 香醋、料酒、鸡精、料酒，大火继续翻炒，2 分钟 后出锅,8.0,炒,"炒锅,锅铲",2分钟
201000791,Recipe,蒸箱鸡蛋羹,蒸箱鸡蛋羹 (Recipe),蒸箱鸡蛋羹,"[{'term': '清蒸箱鸡蛋羹', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': 'steamed箱鸡蛋羹', 'language': 'zh', 'language_code': 'zh-CN'}]",素菜,3.0,,5分钟,10分钟,1,"水温60度,水蛋比例1.0-1.5倍,过滤去浮沫使表面光滑,蒸制温度100℃,缓慢开启蒸箱防烫伤",dishes/vegetable_dish/鸡蛋羹/蒸箱鸡蛋羹.md,,,,,,,,
201000792,Ingredient,鸡蛋,鸡蛋 (Ingredient),鸡蛋,"[{'term': '鸡子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '土鸡蛋', 'language': 'zh', 'language_code': 'zh-CN'}]",蛋白质,,,,,,,,1,个,True,,,,,
201000793,Ingredient,食用盐,食用盐 (Ingredient),食用盐,[],调料,,,,,,,,1,g,False,,,,,
201000794,Ingredient,食用油,食用油 (Ingredient),食用油,[],调料,,,,,,,,5,ml,False,,,,,
201000795,Ingredient,生抽,生抽 (Ingredient),生抽,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,6,ml,False,,,,,
201000796,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,一个鸡蛋放入碗中打散,1.0,打,"碗,筷子",
201000797,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,向碗中加入鸡蛋体积 1.0-1.5 倍 60 度纯净水，并且搅拌均匀。正确范围内水越少弹，水越多越嫩；注意：超出范围后，水越少会口感变得太弹，水越多会变得太稀,2.0,搅拌,"碗,量杯,筷子",
201000798,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,加入食用盐 1g。盐起到了重要的增加底味和凝固作用,3.0,加,"量勺,碗",
201000799,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,加入食用油 5ml,4.0,加,"量勺,碗",
201000800,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,过滤蛋液，去掉蛋液中的浮沫（可选，不过滤蒸出来的蛋会有气泡导致不好看）,5.0,过滤,"滤网,碗",
201000801,CookingStep,步骤6,步骤6 (Cooking Step),步骤6,,,,,,,,,,,,,确认蒸箱的水源已经补充至足够（若不确定，可把水槽补满）,6.0,,蒸箱,
201000802,CookingStep,步骤7,步骤7 (Cooking Step),步骤7,,,,,,,,,,,,,将已经完全搅拌均匀的鸡蛋液碗放入蒸箱,7.0,放,"蒸箱,碗",
201000803,CookingStep,步骤8,步骤8 (Cooking Step),步骤8,,,,,,,,,,,,,调节至100摄氏度蒸10分钟,8.0,蒸,蒸箱,10分钟
201000804,CookingStep,步骤9,步骤9 (Cooking Step),步骤9,,,,,,,,,,,,,打开蒸箱（注意：蒸箱在开启时会有蒸气瞬间喷出，注意缓慢开启）,9.0,,蒸箱,
201000805,CookingStep,步骤10,步骤10 (Cooking Step),步骤10,,,,,,,,,,,,,出锅（可加入生抽调味）,10.0,加,"碗,量勺",
201000806,CookingStep,步骤11,步骤11 (Cooking Step),步骤11,,,,,,,,,,,,,享用,11.0,,,
201000807,Recipe,微波炉鸡蛋羹,微波炉鸡蛋羹 (Recipe),微波炉鸡蛋羹,[],素菜,2.0,,5分钟,4分钟,3,"鸡蛋需充分打散以防爆炸,蛋液不超过碗容量2/3防溢出,覆盖物不可密封需留涨缩空间,无转盘微波炉需中途旋转碗体",dishes/vegetable_dish/鸡蛋羹/微波炉鸡蛋羹.md,,,,,,,,
201000808,Ingredient,鸡蛋,鸡蛋 (Ingredient),鸡蛋,"[{'term': '鸡子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '土鸡蛋', 'language': 'zh', 'language_code': 'zh-CN'}]",蛋白质,,,,,,,,2,个,True,,,,,
201000809,Ingredient,水,水 (Ingredient),水,[],其他,,,,,,,,200,ml,False,,,,,
201000810,Ingredient,虾皮,虾皮 (Ingredient),虾皮,[],蛋白质,,,,,,,,10,个,False,,,,,
201000811,Ingredient,葱,葱 (Ingredient),葱,[],蔬菜,,,,,,,,5,g,False,,,,,
201000812,Ingredient,盐,盐 (Ingredient),盐,[],调料,,,,,,,,3,g,False,,,,,
201000813,Ingredient,酱油,酱油 (Ingredient),酱油,[],调料,,,,,,,,适量,,False,,,,,
201000814,Ingredient,芝麻油,芝麻油 (Ingredient),芝麻油,[],调料,,,,,,,,1,ml,False,,,,,
201000815,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,将鸡蛋打入可使用微波炉加热的陶瓷碗中，使用筷子将其打散。,1.0,打散,"陶瓷碗,筷子",
201000816,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,加入水和盐，搅拌均匀。,2.0,搅拌,筷子,
201000817,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,将虾皮放入碗中，搅拌均匀，保证所有虾皮不会堆积在一起。,3.0,搅拌,筷子,
201000818,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,葱切碎至边长 0.6±3mm 状，放入碗中搅拌均匀。,4.0,"切,搅拌","刀,筷子",
201000819,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,将此碗及内容物放入微波炉中，容器表面覆盖保鲜膜或以可微波瓷盘加盖（注意：不得密封，必须留有涨缩量）加热 2 分钟(500W)。,5.0,微波加热,"微波炉,保鲜膜,可微波瓷盘",2分钟
201000820,CookingStep,步骤6,步骤6 (Cooking Step),步骤6,,,,,,,,,,,,,小心地取下保鲜膜或其他覆盖物，然后继续加热 2 分钟。,6.0,微波加热,微波炉,2分钟
201000821,CookingStep,步骤7,步骤7 (Cooking Step),步骤7,,,,,,,,,,,,,若微波炉不带旋转式加热盘，将碗缓慢的水平旋转 180 度，以确保内容物加热均匀。,7.0,旋转,"微波炉,陶瓷碗",
201000822,CookingStep,步骤8,步骤8 (Cooking Step),步骤8,,,,,,,,,,,,,放入芝麻油。,8.0,添加,,
201000823,CookingStep,步骤9,步骤9 (Cooking Step),步骤9,,,,,,,,,,,,,小心地从微波炉中拿出碗（真的很烫）。,9.0,取出,,
201000824,CookingStep,步骤10,步骤10 (Cooking Step),步骤10,,,,,,,,,,,,,如果选择放入酱油，则确保酱油在鸡蛋羹表面流动后能以最薄的形式沾满鸡蛋羹表面即可。,10.0,淋,,
201000825,Recipe,鸡蛋羹,鸡蛋羹 (Recipe),鸡蛋羹,[],素菜,2.0,,5分钟,10-15分钟,1,"可添加火腿肠、肉馅、虾皮等丰富口感,使用料酒或白醋去腥,控制水量调节嫩滑程度,覆盖蒸碗防止蜂窝状,定时开盖释放蒸汽避免过老",dishes/vegetable_dish/鸡蛋羹/鸡蛋羹.md,,,,,,,,
201000826,Ingredient,鸡蛋,鸡蛋 (Ingredient),鸡蛋,"[{'term': '鸡子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '土鸡蛋', 'language': 'zh', 'language_code': 'zh-CN'}]",蛋白质,,,,,,,,2,个,True,,,,,
201000827,Ingredient,食用盐,食用盐 (Ingredient),食用盐,[],调料,,,,,,,,3,g,False,,,,,
201000828,Ingredient,香油,香油 (Ingredient),香油,[],调料,,,,,,,,2-4,ml,False,,,,,
201000829,Ingredient,生抽,生抽 (Ingredient),生抽,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,8,ml,False,,,,,
201000830,Ingredient,白醋,白醋 (Ingredient),白醋,[],调料,,,,,,,,2,ml,False,,,,,
201000831,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,两个鸡蛋放入碗中打散。,1.0,打,"碗,筷子",
201000832,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,加入食用盐3g，盐起到了重要的增加底味和凝固作用。,2.0,加,"碗,量勺",
201000833,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,加入2ml白醋，去除鸡蛋的腥味（可选）。也可以用料酒代替。,3.0,加,量勺,
201000834,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,向碗中加入鸡蛋体积1-1.5倍的70度纯净水，并且搅拌均匀。1倍的水鸡蛋更弹，1.5倍的水鸡蛋更嫩。,4.0,"加,搅拌","量杯,碗,筷子",
201000835,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,过滤蛋液，去掉蛋液中的浮沫（可选，不过滤蒸出来的蛋会有气泡导致不好看）。,5.0,过滤,"滤网,碗",
201000836,CookingStep,步骤6,步骤6 (Cooking Step),步骤6,,,,,,,,,,,,,向任意一口锅中加入50ml清水，水烧开后，放入盛有鸡蛋液的碗。蒸碗要盖上一个盖子，倒扣一个有凹槽的铁碟子，或者使用保鲜膜来减少水汽进入，这是为了避免其变成蜂窝状。,6.0,蒸,"锅,蒸碗,盖子/铁碟子/保鲜膜",
201000837,CookingStep,步骤7,步骤7 (Cooking Step),步骤7,,,,,,,,,,,,,选择以下蒸煮方式之一：1. 开中火蒸10分钟，关火再焖5分钟；2. 开大火蒸5分钟，保持水沸腾，每隔2分钟开盖一次释放水蒸气。,7.0,"蒸,焖","锅,蒸碗",10-15分钟
201000838,CookingStep,步骤8,步骤8 (Cooking Step),步骤8,,,,,,,,,,,,,晃动碗，蛋羹不再处于液体状态，拥有类似果冻的Q弹状态即可出锅。,8.0,检查,碗,
201000839,CookingStep,步骤9,步骤9 (Cooking Step),步骤9,,,,,,,,,,,,,出锅后加入香油和生抽即可享用。也可用藤椒油代替香油，增加麻爽口感。,9.0,加,勺子,
201000840,Recipe,包菜炒鸡蛋粉丝,包菜炒鸡蛋粉丝 (Recipe),包菜炒鸡蛋粉丝,[],素菜,3.0,,1小时15分钟,2分钟,1,,dishes/vegetable_dish/包菜炒鸡蛋粉丝/包菜炒鸡蛋粉丝.md,,,,,,,,
201000841,Ingredient,包菜,包菜 (Ingredient),包菜,[],蔬菜,,,,,,,,0.5,颗,True,,,,,
201000842,Ingredient,鸡蛋,鸡蛋 (Ingredient),鸡蛋,"[{'term': '鸡子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '土鸡蛋', 'language': 'zh', 'language_code': 'zh-CN'}]",蛋白质,,,,,,,,2,个,True,,,,,
201000843,Ingredient,粉丝,粉丝 (Ingredient),粉丝,[],淀粉类,,,,,,,,1,把,True,,,,,
201000844,Ingredient,胡萝卜,胡萝卜 (Ingredient),胡萝卜,[],蔬菜,,,,,,,,0.5,根,True,,,,,
201000845,Ingredient,菜籽油,菜籽油 (Ingredient),菜籽油,[],其他,,,,,,,,20,ml,False,,,,,
201000846,Ingredient,盐,盐 (Ingredient),盐,[],调料,,,,,,,,2,g,False,,,,,
201000847,Ingredient,生抽,生抽 (Ingredient),生抽,"[{'term': '淡色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '鲜味酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,15,ml,False,,,,,
201000848,Ingredient,老抽,老抽 (Ingredient),老抽,"[{'term': '深色酱油', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '红烧酱油', 'language': 'zh', 'language_code': 'zh-CN'}]",调料,,,,,,,,10,ml,False,,,,,
201000849,Ingredient,蚝油,蚝油 (Ingredient),蚝油,[],调料,,,,,,,,10,ml,False,,,,,
201000850,Ingredient,葱,葱 (Ingredient),葱,[],蔬菜,,,,,,,,0.5,根,False,,,,,
201000851,Ingredient,蒜,蒜 (Ingredient),蒜,[],蔬菜,,,,,,,,2,片,False,,,,,
201000852,Ingredient,干辣椒,干辣椒 (Ingredient),干辣椒,[],调料,,,,,,,,5,根,False,,,,,
201000853,CookingStep,步骤1,步骤1 (Cooking Step),步骤1,,,,,,,,,,,,,胡萝卜、包菜切丝备用,1.0,切,"刀,案板",
201000854,CookingStep,步骤2,步骤2 (Cooking Step),步骤2,,,,,,,,,,,,,粉丝先用冷水浸泡1小时，然后将粉丝放入锅中，加入开水烧至粉丝烫软捞出备用,2.0,"浸泡,煮","锅,盆",1小时
201000855,CookingStep,步骤3,步骤3 (Cooking Step),步骤3,,,,,,,,,,,,,鸡蛋打入碗中，加入盐后搅拌15秒,3.0,搅拌,"碗,筷子",15秒
201000856,CookingStep,步骤4,步骤4 (Cooking Step),步骤4,,,,,,,,,,,,,葱、蒜、辣椒切成小粒备用,4.0,切,"刀,案板",
201000857,CookingStep,步骤5,步骤5 (Cooking Step),步骤5,,,,,,,,,,,,,起锅烧油，倒入鸡蛋，打散炒熟盛出,5.0,炒,"炒锅,锅铲",
201000858,CookingStep,步骤6,步骤6 (Cooking Step),步骤6,,,,,,,,,,,,,再倒入油，放入葱、蒜、干辣椒翻炒8秒,6.0,炒,"炒锅,锅铲",8秒
201000859,CookingStep,步骤7,步骤7 (Cooking Step),步骤7,,,,,,,,,,,,,下胡萝卜、包菜丝儿翻炒30秒,7.0,炒,"炒锅,锅铲",30秒
201000860,CookingStep,步骤8,步骤8 (Cooking Step),步骤8,,,,,,,,,,,,,放入粉丝,8.0,炒,"炒锅,锅铲",
201000861,CookingStep,步骤9,步骤9 (Cooking Step),步骤9,,,,,,,,,,,,,放调料，生抽15ml，老抽10ml，蚝油10ml，盐2克,9.0,调味,"炒锅,量勺",
201000862,CookingStep,步骤10,步骤10 (Cooking Step),步骤10,,,,,,,,,,,,,放入之前炒好的鸡蛋，翻炒约15秒,10.0,炒,"炒锅,锅铲",15秒
201000863,CookingStep,步骤11,步骤11 (Cooking Step),步骤11,,,,,,,,,,,,,出锅摆盘,11.0,装盘,盘子,
201000864,Recipe,烤茄子,烤茄子 (Recipe),烤茄子,"[{'term': 'roasted茄子', 'language': 'en', 'language_code': 'en-US'}, {'term': '烤eggplant', 'language': 'en', 'language_code': 'en-US'}, {'term': '烘烤茄子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '烤青茄子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': '烤紫茄子', 'language': 'zh', 'language_code': 'zh-CN'}, {'term': 'baked茄子', 'language': 'en', 'language_code': 'en-US'}]",素菜,3.0,,5-10分钟,16-22分钟,2,"茄子表面需擦干,茄子需扎孔防爆裂,可将茄子对半切后加酱料",dishes/vegetable_dish/烤茄子/烤茄子.md,,,,,,,,
